ID,State,Income,Kids,Teens,Age,Divorced,Married,Single,Together,Widow,Basic,Graduate,Master,PhD,Recency,Wines,Fruits,Meats,Seafood,Sweets,Premium,Regular,Deals,Website,Catalog,Store,Visits,MC3,MC4,MC5,MC1,MC2,Complaint,Pilot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,State-California,169867,0,0,34,0,0,1,0,0,0,0,0,1,30,477,0,1245,80,316,131,1986,1,3,5,8,1,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,State-New York,169805,0,1,68,0,0,0,1,0,0,0,0,1,50,1824,173,423,32,24,49,2428,2,6,8,11,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,State-Other,169759,0,0,54,0,0,1,0,0,0,0,0,1,38,1100,49,1251,32,73,0,2504,3,4,6,5,3,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2613,State-Texas,169755,0,0,75,0,1,0,0,0,0,1,0,0,23,528,187,908,270,56,226,1723,1,3,6,12,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,State-Illinois,169719,0,0,46,0,0,1,0,0,0,1,0,0,99,665,209,506,431,34,105,1741,1,2,3,5,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,State-Texas,169702,0,1,69,0,0,0,1,0,0,0,0,1,8,1617,22,584,122,46,139,2252,2,7,7,10,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1248,State-Florida,169674,0,2,52,1,0,0,0,0,0,0,0,1,46,1349,100,524,27,0,58,1941,3,10,2,10,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1184,State-New York,169661,0,0,40,0,1,0,0,0,0,0,1,0,80,1598,39,258,78,39,19,1992,1,7,3,12,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,State-Illinois,169627,0,1,58,0,0,1,0,0,0,1,0,0,35,563,392,524,417,73,129,1839,2,8,2,11,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3220,State-Other,169534,1,1,0,0,1,0,0,0,0,0,0,1,95,1529,293,1010,295,195,227,3094,1,9,6,5,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,State-California,169520,0,0,37,0,1,0,0,0,0,1,0,0,48,2009,78,395,102,78,105,2558,2,11,4,11,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,State-Illinois,169508,1,0,40,0,0,0,1,0,0,1,0,0,3,634,210,1364,154,22,163,2220,1,4,6,4,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670,State-New York,169476,0,0,51,0,0,0,1,0,0,0,0,1,41,974,66,388,142,20,95,1494,4,4,4,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2425,State-Illinois,169401,0,1,47,0,0,0,1,0,0,0,0,0,17,1030,17,581,168,112,37,1872,1,7,2,12,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,State-Other,169389,0,1,43,0,1,0,0,0,0,0,0,1,10,2434,63,657,83,32,103,3167,1,10,4,6,4,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,State-California,169372,0,0,71,0,0,0,1,0,0,1,0,0,41,1647,151,327,0,64,20,2170,4,7,3,13,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2508,State-Florida,169283,0,1,45,0,1,0,0,0,0,0,0,1,31,1901,108,1219,232,178,357,3282,2,3,4,5,7,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,State-Texas,169267,0,0,67,0,0,1,0,0,0,1,0,0,14,1202,12,78,32,12,51,1285,1,9,1,7,6,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,State-Florida,169263,0,1,55,0,0,1,0,0,0,1,0,0,8,1046,73,523,196,73,149,1762,2,6,5,10,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3204,State-Florida,169245,0,1,64,0,0,0,1,0,0,0,1,0,4,1213,78,2076,560,117,313,3731,2,5,3,6,4,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,State-California,169209,0,0,48,0,1,0,0,0,0,1,0,0,50,1096,10,83,15,10,95,1118,3,8,1,7,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1188,State-Florida,169142,0,1,68,1,0,0,0,0,0,1,0,0,23,210,29,183,81,37,15,526,1,4,1,5,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,State-California,169139,0,1,55,0,1,0,0,0,0,1,0,0,23,210,29,183,81,37,15,526,1,4,1,5,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2594,State-New York,169139,0,1,55,0,1,0,0,0,0,1,0,0,10,2014,61,1123,303,71,232,3340,1,6,6,7,4,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,State-Florida,169109,0,0,38,0,1,0,0,0,0,1,0,0,10,2014,61,1123,303,71,232,3340,1,6,6,7,4,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,State-Illinois,169109,0,0,38,0,1,0,0,0,0,1,0,0,82,3218,54,1909,355,0,436,5100,1,7,8,9,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,State-California,169098,0,0,71,0,1,0,0,0,0,0,0,1,4,604,120,389,17,201,267,1065,1,5,2,10,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,State-New York,169096,0,1,62,0,0,0,1,0,0,1,0,0,43,2891,262,487,95,73,73,3735,2,7,3,13,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1613,State-California,169084,1,0,50,0,1,0,0,0,0,0,0,1,43,2891,262,487,95,73,73,3735,2,7,3,13,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,State-Texas,169084,1,0,50,0,1,0,0,0,0,0,0,1,16,1630,86,304,169,20,64,2144,1,5,3,5,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,State-Texas,169063,0,1,54,0,1,0,0,0,0,0,0,1,61,1778,130,889,301,262,394,2966,4,8,9,13,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,State-Texas,169016,0,1,50,0,1,0,0,0,0,1,0,0,73,447,5,120,42,32,49,596,1,3,1,7,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,State-Illinois,168805,0,1,61,1,0,0,0,0,0,0,0,1,81,2779,329,943,430,329,282,4526,1,11,5,13,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1663,State-Illinois,168743,0,0,53,1,0,0,0,0,0,1,0,0,3,1125,199,874,260,123,98,2483,1,4,4,7,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013,State-Texas,168695,0,0,51,0,0,0,1,0,0,1,0,0,3,1125,199,874,260,123,98,2483,1,4,4,7,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2431,State-Illinois,168695,0,0,51,0,0,0,1,0,0,1,0,0,56,2257,0,1240,243,74,111,3704,1,4,9,10,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,State-California,168682,0,0,29,0,0,0,1,0,0,0,0,1,56,2257,0,1240,243,74,111,3704,1,4,9,10,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2199,State-Texas,168682,0,0,29,0,0,0,1,0,0,0,0,1,4,1184,84,1157,292,167,54,2830,1,3,5,9,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1033,State-Illinois,168657,0,0,74,0,1,0,0,0,0,0,1,0,95,1120,47,2044,184,290,93,3591,1,4,5,11,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,State-Other,168655,0,0,32,0,0,1,0,0,0,1,0,0,95,1120,47,2044,184,290,93,3591,1,4,5,11,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2586,State-Florida,168655,0,0,32,0,0,1,0,0,0,1,0,0,45,971,37,646,147,133,93,1840,1,2,3,6,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,State-Illinois,168627,0,0,38,0,0,1,0,0,0,1,0,0,48,1865,30,947,81,219,219,2923,1,9,7,13,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2475,State-Texas,168487,0,0,32,0,1,0,0,0,0,1,0,0,48,1865,30,947,81,219,219,2923,1,9,7,13,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,State-California,168487,0,0,32,0,1,0,0,0,0,1,0,0,6,1380,157,1932,207,315,118,3873,1,3,3,8,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,State-Texas,168462,0,0,51,0,1,0,0,0,0,0,0,1,6,1871,197,1147,42,32,197,3092,1,6,9,5,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,State-Texas,168423,0,1,-64,0,0,0,1,0,0,0,1,0,47,1512,39,325,106,81,81,1983,3,8,5,9,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,State-New York,168397,0,1,44,0,1,0,0,0,0,0,0,1,54,1986,197,397,296,27,81,2821,5,10,7,10,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,State-California,168352,0,1,46,0,0,1,0,0,0,0,0,1,31,2452,276,1028,104,118,101,3877,1,2,9,13,5,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010,State-Florida,168316,0,1,56,0,0,0,1,0,0,0,0,0,83,333,62,126,57,62,113,525,2,4,2,5,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2989,State-Illinois,168281,0,0,62,0,0,1,0,0,0,1,0,0,86,960,163,1007,91,141,210,2152,1,4,4,6,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,State-New York,168274,1,1,41,1,0,0,0,0,0,1,0,0,96,2213,311,484,225,276,91,3418,3,10,4,7,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,State-Other,168148,0,0,63,0,0,0,1,0,0,0,1,0,40,3287,42,768,57,126,212,4067,1,7,4,5,9,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2132,State-New York,168142,0,1,56,0,0,0,1,0,0,1,0,0,51,1468,57,304,25,57,380,1530,2,8,9,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1103,State-California,168126,0,0,29,0,0,1,0,0,0,0,0,1,51,1468,57,304,25,57,380,1530,2,8,9,4,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1662,State-Florida,168118,0,1,57,1,0,0,0,0,0,1,0,0,80,1525,109,531,0,42,89,2118,2,11,8,4,6,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,State-Texas,168118,0,1,57,1,0,0,0,0,0,1,0,0,7,2103,148,511,193,89,118,2925,2,2,6,10,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3005,State-California,168117,0,1,73,0,0,0,0,1,0,0,0,1,63,1308,0,880,156,69,0,2413,3,6,7,11,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1870,State-Other,168092,0,0,42,0,0,1,0,0,0,0,1,0,63,1308,0,880,156,69,0,2413,3,6,7,11,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1482,State-Florida,167911,0,1,71,0,0,0,1,0,0,0,0,1,31,1758,69,351,121,45,116,2228,2,3,2,9,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,State-Other,167911,0,1,71,0,0,0,1,0,0,0,0,1,0,1067,203,1092,198,50,252,2356,1,3,6,6,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,State-Other,167893,0,1,45,1,0,0,0,0,0,0,0,0,8,1313,352,537,154,22,139,2239,4,7,4,13,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2513,State-California,167786,0,0,61,0,0,0,0,1,0,0,0,1,8,1353,0,119,0,15,15,1472,1,7,3,8,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,State-Texas,167716,0,1,60,0,1,0,0,0,0,1,0,0,84,833,69,699,456,134,134,2058,1,2,8,6,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,State-Texas,167680,0,1,69,0,0,0,0,1,0,0,0,1,90,2143,332,1905,372,94,427,4420,1,4,10,5,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,State-Florida,167605,0,0,33,0,0,0,1,0,0,1,0,0,90,2143,332,1905,372,94,427,4420,1,4,10,5,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,State-California,167546,0,0,32,0,1,0,0,0,0,0,0,1,45,3108,0,1109,57,176,87,4364,3,11,5,11,8,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,State-Texas,167546,0,0,32,0,1,0,0,0,0,0,0,1,73,223,94,166,82,89,166,489,1,4,1,6,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,State-Other,167536,0,1,50,0,1,0,0,0,0,0,0,1,93,402,77,315,20,42,171,685,2,4,2,7,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,State-Other,167506,0,1,40,0,0,1,0,0,0,0,0,0,63,1879,199,539,72,199,27,2860,5,9,6,12,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,State-New York,167472,0,1,73,0,1,0,0,0,0,0,0,1,63,1879,199,539,72,199,27,2860,5,9,6,12,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,State-Texas,167445,0,1,46,0,1,0,0,0,0,1,0,0,63,1879,199,539,72,199,27,2860,5,9,6,12,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2530,State-Other,167445,0,1,46,0,1,0,0,0,0,1,0,0,51,1527,70,643,30,119,74,2314,4,6,5,13,4,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,State-Illinois,167445,0,1,46,0,1,0,0,0,0,1,0,0,69,1073,196,847,439,338,422,2471,2,8,5,4,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,State-Florida,167433,0,2,68,0,1,0,0,0,0,1,0,0,6,1477,241,723,315,330,300,2786,1,11,5,12,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1717,State-Illinois,167432,0,1,47,0,1,0,0,0,0,1,0,0,29,2101,209,874,226,139,104,3444,4,9,4,8,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1748,State-New York,167430,0,0,33,0,0,0,1,0,0,1,0,0,32,2377,99,435,392,132,266,3170,2,7,8,5,5,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2445,State-Texas,167419,0,1,50,0,0,0,1,0,0,1,0,0,67,2025,20,132,27,0,174,2030,4,2,2,9,7,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,State-Florida,167384,0,1,50,0,0,1,0,0,0,1,0,0,81,3225,0,174,92,35,104,3421,4,7,4,10,4,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,State-California,167381,0,1,69,0,1,0,0,0,0,0,1,0,37,1744,42,375,0,20,87,2095,5,5,6,12,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2172,State-Florida,167369,0,1,51,0,0,0,0,1,0,0,1,0,76,1280,117,450,370,236,236,2217,15,9,6,9,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,State-Texas,167353,0,1,50,0,1,0,0,0,0,0,0,1,12,888,87,674,70,70,35,1753,3,6,2,12,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3218,State-New York,167312,0,0,1,1,0,0,0,0,0,1,0,0,0,333,27,147,37,5,75,475,1,3,2,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,State-Florida,167309,1,1,53,0,0,0,1,0,0,0,0,0,4,784,87,801,114,17,356,1448,3,7,2,11,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1420,State-Other,167272,0,1,54,1,0,0,0,0,0,1,0,0,72,1158,177,622,232,87,154,2121,3,9,2,12,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,State-Texas,167267,0,1,62,0,1,0,0,0,0,1,0,0,40,819,87,553,324,87,107,1763,2,7,5,8,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006,State-Florida,167225,0,1,65,0,1,0,0,0,0,1,0,0,92,1355,87,331,57,376,267,1941,2,4,5,4,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,State-Other,167131,0,1,64,0,1,0,0,0,0,1,0,0,93,1106,110,952,27,20,42,2173,1,3,7,13,2,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,State-Illinois,167087,0,1,67,0,1,0,0,0,0,0,1,0,1,1236,90,1147,471,150,30,3064,3,4,8,6,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,State-New York,167046,0,1,69,0,0,0,0,1,0,1,0,0,98,1162,55,1077,366,282,254,2688,1,8,7,12,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,State-Other,167023,0,0,42,0,1,0,0,0,0,1,0,0,46,691,404,761,431,190,309,2167,1,3,4,7,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,State-Other,166991,0,0,66,0,1,0,0,0,0,0,1,0,28,786,10,155,102,77,364,766,2,7,1,7,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,State-Other,166973,0,0,31,0,0,0,1,0,0,0,0,1,21,1548,65,487,85,42,352,1875,1,6,4,13,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,State-California,166951,0,0,32,0,0,1,0,0,0,1,0,0,21,1548,65,487,85,42,352,1875,1,6,4,13,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,State-Florida,166886,0,1,62,0,0,0,1,0,0,1,0,0,73,607,252,1011,72,100,100,1942,1,4,5,6,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,State-Illinois,166835,0,0,74,0,1,0,0,0,0,0,1,0,33,927,397,485,145,265,352,1866,4,4,3,6,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,State-Other,166835,0,0,74,0,1,0,0,0,0,0,1,0,61,872,17,87,0,0,117,860,3,8,2,4,7,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1883,State-California,166825,0,0,53,0,0,0,1,0,0,1,0,0,78,995,240,1118,550,240,80,3063,1,5,7,6,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1654,State-Other,166731,0,1,50,0,0,0,0,1,0,1,0,0,78,995,240,1118,550,240,80,3063,1,5,7,6,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2154,State-Florida,166726,1,1,63,0,1,0,0,0,0,0,1,0,18,1130,45,255,40,45,15,1500,4,4,2,12,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443,State-Texas,166664,0,0,38,0,0,0,1,0,0,0,0,0,64,728,25,1723,210,25,0,2711,1,3,4,9,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2598,State-Florida,166664,0,0,38,0,0,0,1,0,0,0,0,0,83,1974,63,1051,40,95,0,3222,1,2,8,9,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,State-Illinois,166653,1,1,45,0,0,0,1,0,0,1,0,0,80,1869,25,403,163,100,105,2455,4,4,2,9,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2185,State-Illinois,166636,0,0,63,0,0,0,1,0,0,0,1,0,30,228,160,320,163,8,125,754,2,4,3,6,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1449,State-Texas,166582,0,0,51,0,0,1,0,0,0,0,0,1,71,498,23,143,50,53,15,751,7,4,1,7,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1550,State-New York,166565,0,1,58,0,0,1,0,0,0,1,0,0,99,932,45,316,118,120,195,1335,2,5,2,11,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,State-Illinois,166503,1,0,35,0,0,1,0,0,0,1,0,0,80,1858,70,381,63,23,143,2251,2,6,8,10,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,State-New York,166480,1,1,55,0,1,0,0,0,0,1,0,0,1,3005,0,511,95,73,35,3649,3,11,9,12,6,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,State-Florida,166476,0,1,51,0,0,0,1,0,0,0,1,0,14,2613,60,243,80,60,393,2663,2,3,5,10,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1667,State-California,166476,0,1,44,1,0,0,0,0,0,0,0,1,96,1785,0,113,0,0,479,1419,3,2,4,5,7,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1396,State-Other,166465,0,1,65,0,1,0,0,0,0,0,0,1,57,822,23,311,30,60,273,973,7,4,2,10,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,State-Florida,166426,0,1,59,0,0,0,1,0,0,0,0,1,57,822,23,311,30,60,273,973,7,4,2,10,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689,State-Texas,166375,0,1,72,0,0,0,1,0,0,0,0,1,82,2279,28,547,0,0,58,2796,2,9,3,5,5,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,State-Illinois,166373,1,1,42,0,1,0,0,0,0,1,0,0,86,1567,18,248,25,55,18,1896,2,6,3,12,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1713,State-Texas,166373,1,1,42,0,1,0,0,0,0,1,0,0,56,2734,30,241,40,30,150,2925,4,3,4,11,8,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,State-Texas,166334,0,1,64,0,1,0,0,0,0,0,0,1,68,630,271,838,163,231,293,1839,1,4,3,5,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,State-New York,166313,0,1,57,0,0,0,1,0,0,0,0,1,76,737,88,450,116,148,163,1375,2,8,3,7,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2256,State-Florida,166303,0,1,49,0,1,0,0,0,0,1,0,0,36,614,128,679,254,0,113,1562,1,1,3,5,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,State-Texas,166294,0,0,55,0,0,1,0,0,0,1,0,0,21,1275,48,916,63,118,23,2397,3,9,5,10,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3217,State-Illinois,166201,2,1,74,0,0,0,1,0,0,0,0,1,12,946,23,209,48,10,10,1225,2,5,4,7,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2524,State-Other,166033,0,1,63,0,0,0,0,1,0,1,0,0,68,1416,204,695,201,101,204,2413,1,6,3,6,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,State-Other,166000,0,0,73,0,0,0,1,0,0,0,1,0,99,673,96,1766,375,416,159,3167,1,5,4,10,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1438,State-Other,165991,0,1,44,0,1,0,0,0,0,1,0,0,90,1413,35,285,25,35,88,1706,3,8,2,10,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1796,State-New York,165968,0,1,50,0,0,0,1,0,0,0,0,1,1,391,18,202,33,18,25,635,3,5,1,5,6,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
